origin,target_date,horizon,quantile,value,model
2006-11-12,2007-01-07,8,0.25,0.4517822265625,Chronos-Bolt-small
2006-11-12,2007-01-07,8,0.3,0.51953125,Chronos-Bolt-small
2006-11-12,2007-01-07,8,0.35,0.559814453125,Chronos-Bolt-small
2006-11-12,2007-01-07,8,0.4,0.60009765625,Chronos-Bolt-small
2006-11-12,2007-01-07,8,0.45,0.655029296875,Chronos-Bolt-small
2006-11-12,2007-01-07,8,0.5,0.7099609375,Chronos-Bolt-small
2006-11-12,2007-01-07,8,0.55,0.7805175781250001,Chronos-Bolt-small
2006-11-12,2007-01-07,8,0.6,0.85107421875,Chronos-Bolt-small
2006-11-12,2007-01-07,8,0.65,0.9167480468750001,Chronos-Bolt-small
2006-11-12,2007-01-07,8,0.7,0.982421875,Chronos-Bolt-small
2006-11-12,2007-01-07,8,0.75,1.08837890625,Chronos-Bolt-small
2006-11-12,2007-01-07,8,0.8,1.1943359375,Chronos-Bolt-small
2006-11-12,2007-01-07,8,0.85,1.3999023437499998,Chronos-Bolt-small
2006-11-12,2007-01-07,8,0.9,1.60546875,Chronos-Bolt-small
2006-11-12,2007-01-07,8,0.95,1.8110351562499998,Chronos-Bolt-small
2006-11-12,2007-01-07,8,0.975,1.913818359375,Chronos-Bolt-small
2006-11-12,2007-01-07,8,0.99,1.97548828125,Chronos-Bolt-small
2006-12-10,2006-12-17,1,0.01,0.51513671875,Chronos-Bolt-small
2006-12-10,2006-12-17,1,0.025,0.530517578125,Chronos-Bolt-small
2006-12-10,2006-12-17,1,0.05,0.55615234375,Chronos-Bolt-small
2006-12-10,2006-12-17,1,0.1,0.607421875,Chronos-Bolt-small
2006-12-10,2006-12-17,1,0.15,0.65869140625,Chronos-Bolt-small
2006-12-10,2006-12-17,1,0.2,0.7099609375,Chronos-Bolt-small
2006-12-10,2006-12-17,1,0.25,0.746337890625,Chronos-Bolt-small
2006-12-10,2006-12-17,1,0.3,0.78271484375,Chronos-Bolt-small
2006-12-10,2006-12-17,1,0.35,0.812744140625,Chronos-Bolt-small
2006-12-10,2006-12-17,1,0.4,0.8427734375,Chronos-Bolt-small
2006-12-10,2006-12-17,1,0.45,0.882568359375,Chronos-Bolt-small
2006-12-10,2006-12-17,1,0.5,0.92236328125,Chronos-Bolt-small
2006-12-10,2006-12-17,1,0.55,0.965576171875,Chronos-Bolt-small
2006-12-10,2006-12-17,1,0.6,1.0087890625,Chronos-Bolt-small
2006-12-10,2006-12-17,1,0.65,1.068359375,Chronos-Bolt-small
2006-12-10,2006-12-17,1,0.7,1.1279296875,Chronos-Bolt-small
2006-12-10,2006-12-17,1,0.75,1.1962890625,Chronos-Bolt-small
2006-12-10,2006-12-17,1,0.8,1.2646484375,Chronos-Bolt-small
2006-12-10,2006-12-17,1,0.85,1.3818359374999998,Chronos-Bolt-small
2006-12-10,2006-12-17,1,0.9,1.4990234375,Chronos-Bolt-small
2006-12-10,2006-12-17,1,0.95,1.6162109374999998,Chronos-Bolt-small
2006-12-10,2006-12-17,1,0.975,1.6748046875,Chronos-Bolt-small
2006-12-10,2006-12-17,1,0.99,1.7099609375,Chronos-Bolt-small
2006-12-10,2006-12-24,2,0.01,0.38730468749999997,Chronos-Bolt-small
2006-12-10,2006-12-24,2,0.025,0.4072265625,Chronos-Bolt-small
2006-12-10,2006-12-24,2,0.05,0.4404296875,Chronos-Bolt-small
2006-12-10,2006-12-24,2,0.1,0.5068359375,Chronos-Bolt-small
2006-12-10,2006-12-24,2,0.15,0.5732421875,Chronos-Bolt-small
2006-12-10,2006-12-24,2,0.2,0.6396484375,Chronos-Bolt-small
