model,season,horizon,true_peak_date,pred_peak_date,peak_timing_error_weeks,true_peak_val,pred_peak_val,peak_intensity_error_abs,peak_intensity_error_rel
LightGBM,2020-2021,1,2020-11-08,2020-11-01,-1.0,2.04,2.6400549548383654,0.6000549548383654,0.29414458570508106
LightGBM,2021-2022,1,2022-04-03,2022-01-02,-13.0,5.29,6.314346636938717,1.0243466369387173,0.19363830565949286
LightGBM,2022-2023,1,2022-12-04,2022-12-04,0.0,15.72,13.631456857733776,2.088543142266225,-0.13285897851566317
LightGBM,2023-2024,1,2023-12-31,2023-12-31,0.0,18.45,14.891611668366552,3.558388331633447,-0.19286657624029524
LightGBM,2024-2025,1,2025-01-26,2025-01-26,0.0,17.3743081984728,15.708153821686905,1.6661543767858955,-0.09589759533172955
MovingAverage,2008-2009,1,2009-01-25,2009-04-12,11.0,8.23,2.8207692307692307,5.40923076923077,-0.6572576876343583
MovingAverage,2009-2010,1,2009-11-15,2009-12-20,5.0,12.92,3.7125,9.2075,-0.7126547987616099
MovingAverage,2010-2011,1,2011-02-06,2011-04-24,11.0,11.04,3.613653846153845,7.426346153846154,-0.6726762820512822
MovingAverage,2011-2012,1,2012-02-05,2012-04-22,11.0,9.63,3.4180769230769235,6.211923076923077,-0.6450595095454909
MovingAverage,2012-2013,1,2013-02-10,2013-04-21,10.0,9.98,3.4967307692307696,6.483269230769231,-0.6496261754277787
MovingAverage,2013-2014,1,2014-02-09,2013-11-03,-14.0,6.62,3.4742307692307697,3.1457692307692304,-0.47519172670230064
MovingAverage,2014-2015,1,2015-01-25,2015-04-19,12.0,10.87,3.397884615384615,7.472115384615384,-0.6874071190998513
MovingAverage,2015-2016,1,2016-02-28,2016-04-17,7.0,6.14,3.461538461538462,2.6784615384615376,-0.43623152092207457
MovingAverage,2016-2017,1,2017-01-01,2016-11-06,-8.0,9.57,3.480769230769232,6.089230769230769,-0.6362832569729121
MovingAverage,2017-2018,1,2018-01-14,2018-04-22,14.0,14.73,4.425192307692308,10.304807692307692,-0.6995796125124027
MovingAverage,2018-2019,1,2019-02-03,2019-04-21,11.0,14.06,5.256153846153846,8.803846153846155,-0.6261625998468104
MovingAverage,2019-2020,1,2020-02-02,2019-11-03,-13.0,12.62,5.23326923076923,7.386730769230769,-0.5853193953431671
MovingAverage,2020-2021,1,2020-11-08,2020-11-01,-1.0,2.04,4.900192307692307,2.860192307692307,1.4020550527903464
MovingAverage,2021-2022,1,2022-04-03,2021-12-05,-17.0,5.29,3.1646153846153853,2.1253846153846148,-0.4017740293732731
MovingAverage,2022-2023,1,2022-12-04,2023-04-23,20.0,15.72,6.4265384615384615,9.293461538461539,-0.5911871207672734
MovingAverage,2023-2024,1,2023-12-31,2024-04-21,16.0,18.45,8.99173076923077,9.458269230769229,-0.5126433187408796
MovingAverage,2024-2025,1,2025-01-26,2025-02-23,4.0,17.3743081984728,9.062841543049466,8.311466655423335,-0.4783768401296065
Naive,2008-2009,1,2009-01-25,2009-02-15,3.0,8.23,6.64,1.5900000000000007,-0.19319562575941684
Naive,2009-2010,1,2009-11-15,2009-11-22,1.0,12.92,12.92,0.0,0.0
Naive,2010-2011,1,2011-02-06,2011-01-30,-1.0,11.04,8.2,2.84,-0.25724637681159424
Naive,2011-2012,1,2012-02-05,2012-02-26,3.0,9.63,7.13,2.500000000000001,-0.2596053997923157
Naive,2012-2013,1,2013-02-10,2013-02-24,2.0,9.98,9.71,0.2699999999999996,-0.027054108216432823
Naive,2013-2014,1,2014-02-09,2014-02-23,2.0,6.62,6.22,0.40000000000000036,-0.06042296072507558
Naive,2014-2015,1,2015-01-25,2015-01-25,0.0,10.87,8.94,1.9299999999999997,-0.17755289788408463
Naive,2015-2016,1,2016-02-28,2016-02-21,-1.0,6.14,6.06,0.08000000000000007,-0.013029315960912065
Naive,2016-2017,1,2017-01-01,2017-01-29,4.0,9.57,7.61,1.96,-0.20480668756530823
Naive,2017-2018,1,2018-01-14,2018-01-28,2.0,14.73,13.87,0.8600000000000012,-0.05838424983027842
Naive,2018-2019,1,2019-02-03,2019-02-24,3.0,14.06,11.2,2.860000000000001,-0.2034139402560456
Naive,2019-2020,1,2020-02-02,2020-02-23,3.0,12.62,10.72,1.8999999999999986,-0.15055467511885884
Naive,2020-2021,1,2020-11-08,2020-11-29,3.0,2.04,1.84,0.19999999999999996,-0.09803921568627448
Naive,2021-2022,1,2022-04-03,2022-01-02,-13.0,5.29,4.72,0.5700000000000003,-0.10775047258979212
Naive,2022-2023,1,2022-12-04,2023-01-01,4.0,15.72,14.03,1.6900000000000013,-0.10750636132315529
Naive,2023-2024,1,2023-12-31,2023-12-31,0.0,18.45,18.21,0.23999999999999844,-0.013008130081300728
Naive,2024-2025,1,2025-01-26,2025-01-26,0.0,17.3743081984728,16.0511595409532,1.3231486575195994,-0.07615547292040693
Prophet,2008-2009,1,2009-01-25,2009-02-15,3.0,8.23,1.015727006642395,7.214272993357605,-0.8765823807238888
Prophet,2009-2010,1,2009-11-15,2009-12-20,5.0,12.92,4.744239808207375,8.175760191792625,-0.6327987764545375
Prophet,2010-2011,1,2011-02-06,2011-01-02,-5.0,11.04,6.5929791746965325,4.447020825303467,-0.40280985736444447
Prophet,2011-2012,1,2012-02-05,2011-11-06,-13.0,9.63,5.028983280500188,4.601016719499813,-0.47777951396675106
Prophet,2012-2013,1,2013-02-10,2012-12-02,-10.0,9.98,6.171355315419808,3.8086446845801927,-0.38162772390583094
Prophet,2013-2014,1,2014-02-09,2014-04-20,10.0,6.62,4.5022328287543925,2.1177671712456076,-0.31990440653256913
Prophet,2014-2015,1,2015-01-25,2014-11-02,-12.0,10.87,4.960568827583625,5.909431172416374,-0.5436459220254255
Prophet,2015-2016,1,2016-02-28,2016-04-17,7.0,6.14,4.619761624629239,1.5202383753707611,-0.24759582660761584
Prophet,2016-2017,1,2017-01-01,2017-01-01,0.0,9.57,4.459859358524604,5.110140641475397,-0.533974988659916
Prophet,2017-2018,1,2018-01-14,2018-03-25,10.0,14.73,4.729008085322743,10.000991914677257,-0.6789539656943148
Prophet,2018-2019,1,2019-02-03,2018-12-02,-9.0,14.06,5.094358330289958,8.965641669710042,-0.6376701045312974
Prophet,2019-2020,1,2020-02-02,2020-01-26,-1.0,12.62,4.996001815398754,7.623998184601245,-0.6041202998891636
Prophet,2020-2021,1,2020-11-08,2020-11-01,-1.0,2.04,5.374592469462861,3.3345924694628613,1.634604151697481
Prophet,2021-2022,1,2022-04-03,2022-01-02,-13.0,5.29,5.373061276842268,0.08306127684226805,0.01570156462046655
Prophet,2022-2023,1,2022-12-04,2022-12-04,0.0,15.72,5.330955832332823,10.389044167667176,-0.660880672243459
Prophet,2023-2024,1,2023-12-31,2024-03-24,12.0,18.45,7.0262381150923785,11.42376188490762,-0.6191740859028521
Prophet,2024-2025,1,2025-01-26,2024-11-03,-12.0,17.3743081984728,8.21079629452964,9.16351190394316,-0.5274173681774927
Ridge,2008-2009,1,2009-01-25,2009-02-15,3.0,8.23,5.216498764415295,3.0135012355847053,-0.3661605389531841
Ridge,2009-2010,1,2009-11-15,2009-11-22,1.0,12.92,11.015851855973985,1.9041481440260153,-0.14737988730851512
Ridge,2010-2011,1,2011-02-06,2011-01-30,-1.0,11.04,9.247205906434276,1.792794093565723,-0.1623907693447213
Ridge,2011-2012,1,2012-02-05,2012-01-29,-1.0,9.63,7.953435577348252,1.676564422651749,-0.17409807088803209
Ridge,2012-2013,1,2013-02-10,2013-02-24,2.0,9.98,8.699151836293527,1.280848163706473,-0.12834149936938608
Ridge,2013-2014,1,2014-02-09,2014-01-26,-2.0,6.62,5.546538142171517,1.073461857828483,-0.16215435918859258
Ridge,2014-2015,1,2015-01-25,2015-01-25,0.0,10.87,11.034256975323334,0.16425697532333494,0.015111037288255285
Ridge,2015-2016,1,2016-02-28,2016-02-21,-1.0,6.14,6.145929653846428,0.005929653846428629,0.0009657416687994509
Ridge,2016-2017,1,2017-01-01,2017-01-01,0.0,9.57,9.838828463788102,0.2688284637881022,0.028090748567199814
Ridge,2017-2018,1,2018-01-14,2018-01-28,2.0,14.73,11.92588021693694,2.8041197830630598,-0.1903679418236972
Ridge,2018-2019,1,2019-02-03,2019-01-27,-1.0,14.06,11.471345454922975,2.5886545450770253,-0.18411483250903452
Ridge,2019-2020,1,2020-02-02,2020-01-26,-1.0,12.62,9.69462702463825,2.92537297536175,-0.2318045146879358
Ridge,2020-2021,1,2020-11-08,2020-11-01,-1.0,2.04,2.037574143897431,0.0024258561025689573,-0.0011891451483181164
Ridge,2021-2022,1,2022-04-03,2022-01-02,-13.0,5.29,5.150353486482528,0.13964651351747204,-0.02639820671407789
Ridge,2022-2023,1,2022-12-04,2022-12-04,0.0,15.72,15.087602418493514,0.6323975815064866,-0.040228853785399914
Ridge,2023-2024,1,2023-12-31,2023-12-31,0.0,18.45,19.513354327064867,1.063354327064868,0.057634380870724554
Ridge,2024-2025,1,2025-01-26,2025-01-26,0.0,17.3743081984728,16.165657816192706,1.2086503822800942,-0.06956538173913218
SARIMA,2008-2009,1,2009-01-25,2009-02-15,3.0,8.23,7.148419183921661,1.0815808160783398,-0.1314192972148651
SARIMA,2009-2010,1,2009-11-15,2009-11-22,1.0,12.92,11.10631670078608,1.8136832992139205,-0.14037796433544275
SARIMA,2010-2011,1,2011-02-06,2011-01-30,-1.0,11.04,9.549407666279848,1.4905923337201514,-0.13501742153262242
SARIMA,2011-2012,1,2012-02-05,2012-01-29,-1.0,9.63,8.355514864837529,1.2744851351624717,-0.13234528921728678
SARIMA,2012-2013,1,2013-02-10,2013-02-24,2.0,9.98,8.702878556561618,1.2771214434383822,-0.1279680805048479
SARIMA,2013-2014,1,2014-02-09,2014-01-26,-2.0,6.62,5.443372018624194,1.1766279813758063,-0.1777383657667381
SARIMA,2014-2015,1,2015-01-25,2015-01-25,0.0,10.87,10.812476490919629,0.057523509080370516,-0.005291951157347794
SARIMA,2015-2016,1,2016-02-28,2016-02-21,-1.0,6.14,6.251057346410493,0.11105734641049292,0.01808751570203468
SARIMA,2016-2017,1,2017-01-01,2017-01-01,0.0,9.57,9.81063274607443,0.24063274607443041,0.02514448757308573
SARIMA,2017-2018,1,2018-01-14,2018-01-28,2.0,14.73,12.15119588093492,2.5788041190650812,-0.17507156273354252
SARIMA,2018-2019,1,2019-02-03,2019-01-27,-1.0,14.06,11.62076684544267,2.4392331545573303,-0.17348742208800358
SARIMA,2019-2020,1,2020-02-02,2020-01-26,-1.0,12.62,9.560860973878386,3.0591390261216134,-0.24240404327429585
SARIMA,2020-2021,1,2020-11-08,2020-11-01,-1.0,2.04,2.1044722528690194,0.06447225286901936,0.0316040455240291
SARIMA,2021-2022,1,2022-04-03,2022-03-27,-1.0,5.29,5.2582821704415,0.031717829558499666,-0.005995808990264587
SARIMA,2022-2023,1,2022-12-04,2022-12-04,0.0,15.72,15.231101647434029,0.4888983525659718,-0.031100404107250113
SARIMA,2023-2024,1,2023-12-31,2023-12-31,0.0,18.45,19.82985558109909,1.3798555810990898,0.07478892038477451
SARIMA,2024-2025,1,2025-01-26,2025-01-26,0.0,17.3743081984728,16.118371456981407,1.255936741491393,-0.07228700718004931
SeasonalNaive,2008-2009,1,2009-01-25,2009-02-15,3.0,8.23,2.24,5.99,-0.7278250303766707
SeasonalNaive,2009-2010,1,2009-11-15,2010-01-17,9.0,12.92,6.61,6.31,-0.48839009287925694
SeasonalNaive,2010-2011,1,2011-02-06,2011-01-02,-5.0,11.04,6.28,4.759999999999999,-0.431159420289855
SeasonalNaive,2011-2012,1,2012-02-05,2011-11-06,-13.0,9.63,11.02,1.3899999999999988,0.1443406022845274
SeasonalNaive,2012-2013,1,2013-02-10,2012-12-30,-6.0,9.98,10.41,0.4299999999999997,0.043086172344689345
SeasonalNaive,2013-2014,1,2014-02-09,2013-12-29,-6.0,6.62,8.86,2.2399999999999993,0.33836858006042286
SeasonalNaive,2014-2015,1,2015-01-25,2015-01-25,0.0,10.87,9.23,1.6399999999999988,-0.15087396504139824
SeasonalNaive,2015-2016,1,2016-02-28,2015-12-27,-9.0,6.14,5.73,0.40999999999999925,-0.06677524429967414
SeasonalNaive,2016-2017,1,2017-01-01,2017-01-01,0.0,9.57,10.87,1.299999999999999,0.13584117032392884
SeasonalNaive,2017-2018,1,2018-01-14,2018-01-28,2.0,14.73,5.9,8.83,-0.5994568906992532
SeasonalNaive,2018-2019,1,2019-02-03,2018-12-02,-9.0,14.06,9.57,4.49,-0.31934566145092463
SeasonalNaive,2019-2020,1,2020-02-02,2019-12-29,-5.0,12.62,12.69,0.07000000000000028,0.005546751188589563
SeasonalNaive,2020-2021,1,2020-11-08,2020-12-27,7.0,2.04,12.47,10.43,5.112745098039215
SeasonalNaive,2021-2022,1,2022-04-03,2022-01-02,-13.0,5.29,10.66,5.37,1.0151228733459357
SeasonalNaive,2022-2023,1,2022-12-04,2023-04-23,20.0,15.72,3.24,12.48,-0.7938931297709924
SeasonalNaive,2023-2024,1,2023-12-31,2024-04-21,16.0,18.45,5.2,13.25,-0.7181571815718157
SeasonalNaive,2024-2025,1,2025-01-26,2024-11-03,-12.0,17.3743081984728,15.72,1.6543081984727994,-0.0952157737490931
TiRex,2008-2009,1,2009-01-25,2009-02-15,3.0,8.23,5.746572494506836,2.4834275054931645,-0.3017530383345279
TiRex,2009-2010,1,2009-11-15,2009-11-22,1.0,12.92,11.088406562805176,1.8315934371948241,-0.141764197925296
TiRex,2010-2011,1,2011-02-06,2011-01-30,-1.0,11.04,9.722633361816406,1.317366638183593,-0.11932668824126748
TiRex,2011-2012,1,2012-02-05,2012-01-29,-1.0,9.63,8.233386993408203,1.3966130065917977,-0.14502731117256465
TiRex,2012-2013,1,2013-02-10,2013-02-24,2.0,9.98,8.968780517578125,1.0112194824218754,-0.10132459743706167
TiRex,2013-2014,1,2014-02-09,2014-02-23,2.0,6.62,5.660346031188965,0.9596539688110353,-0.1449628351678301
TiRex,2014-2015,1,2015-01-25,2015-01-25,0.0,10.87,11.275212287902832,0.4052122879028328,0.037278039365486
TiRex,2015-2016,1,2016-02-28,2016-02-21,-1.0,6.14,6.126700401306152,0.013299598693847337,-0.0021660584191933773
TiRex,2016-2017,1,2017-01-01,2017-01-01,0.0,9.57,9.850597381591797,0.2805973815917966,0.02932052054250748
TiRex,2017-2018,1,2018-01-14,2018-01-28,2.0,14.73,11.492167472839355,3.237832527160645,-0.21981211997017278
TiRex,2018-2019,1,2019-02-03,2019-01-27,-1.0,14.06,11.73659896850586,2.323401031494141,-0.1652490065074069
TiRex,2019-2020,1,2020-02-02,2020-01-26,-1.0,12.62,9.854452133178713,2.7655478668212865,-0.21914008453417486
TiRex,2020-2021,1,2020-11-08,2020-11-29,3.0,2.04,1.961781620979309,0.07821837902069095,-0.03834234265720145
TiRex,2021-2022,1,2022-04-03,2022-01-02,-13.0,5.29,5.245287895202637,0.04471210479736332,-0.008452193723509133
TiRex,2022-2023,1,2022-12-04,2022-12-04,0.0,15.72,14.985343933105469,0.7346560668945319,-0.046733846494563094
TiRex,2023-2024,1,2023-12-31,2023-12-31,0.0,18.45,19.51280975341797,1.0628097534179695,0.05760486468390079
TiRex,2024-2025,1,2025-01-26,2025-01-26,0.0,17.3743081984728,15.78936767578125,1.58494052269155,-0.09122323056470623
TimeGPT,2008-2009,1,2009-01-25,2009-02-15,3.0,8.23,5.6108403,2.619159700000001,-0.3182454070473877
TimeGPT,2009-2010,1,2009-11-15,2009-11-22,1.0,12.92,11.018155,1.9018449999999998,-0.14720162538699688
TimeGPT,2010-2011,1,2011-02-06,2011-02-27,3.0,11.04,6.843672,4.196327999999999,-0.38010217391304346
TimeGPT,2011-2012,1,2012-02-05,2012-02-26,3.0,9.63,6.8800864,2.749913600000001,-0.28555696780893053
TimeGPT,2012-2013,1,2013-02-10,2013-02-24,2.0,9.98,8.774222,1.2057780000000005,-0.12081943887775555
TimeGPT,2013-2014,1,2014-02-09,2014-02-23,2.0,6.62,5.104593,1.5154069999999997,-0.22891344410876127
TimeGPT,2014-2015,1,2015-01-25,2015-01-25,0.0,10.87,8.230109,2.6398909999999987,-0.24286025758969632
TimeGPT,2015-2016,1,2016-02-28,2016-02-21,-1.0,6.14,5.2914495,0.8485505,-0.13820040716612378
TimeGPT,2016-2017,1,2017-01-01,2017-01-01,0.0,9.57,10.054103,0.4841029999999993,0.050585475444096056
TimeGPT,2017-2018,1,2018-01-14,2018-01-28,2.0,14.73,14.400994,0.3290059999999997,-0.02233577732518667
TimeGPT,2018-2019,1,2019-02-03,2019-02-24,3.0,14.06,10.08901,3.9709900000000005,-0.28243172119487914
TimeGPT,2019-2020,1,2020-02-02,2020-02-23,3.0,12.62,9.489944,3.1300559999999997,-0.24802345483359745
TimeGPT,2020-2021,1,2020-11-08,2020-11-29,3.0,2.04,2.1687794,0.1287794,0.06312715686274509
TimeGPT,2021-2022,1,2022-04-03,2022-01-02,-13.0,5.29,6.5023503,1.2123502999999998,0.22917775047258976
TimeGPT,2022-2023,1,2022-12-04,2023-01-01,4.0,15.72,14.7458725,0.9741274999999998,-0.0619673982188295
TimeGPT,2023-2024,1,2023-12-31,2023-12-31,0.0,18.45,17.771477,0.6785229999999984,-0.03677631436314355
TimeGPT,2024-2025,1,2025-01-26,2025-01-26,0.0,17.3743081984728,15.158028,2.2162801984728002,-0.12756077382509026
TimesFM,2008-2009,1,2009-01-25,2009-02-15,3.0,8.23,5.684594631195068,2.545405368804932,-0.30928376291675963
TimesFM,2009-2010,1,2009-11-15,2009-11-22,1.0,12.92,12.647626876831056,0.27237312316894347,-0.021081511081187575
TimesFM,2010-2011,1,2011-02-06,2011-01-30,-1.0,11.04,10.387279510498049,0.6527204895019505,-0.0591232327447419
TimesFM,2011-2012,1,2012-02-05,2012-01-29,-1.0,9.63,8.35838794708252,1.2716120529174813,-0.132046942151348
TimesFM,2012-2013,1,2013-02-10,2013-02-24,2.0,9.98,8.836234092712402,1.143765907287598,-0.11460580233342665
TimesFM,2013-2014,1,2014-02-09,2014-01-26,-2.0,6.62,5.850950241088867,0.7690497589111329,-0.11617065844579047
TimesFM,2014-2015,1,2015-01-25,2015-01-25,0.0,10.87,11.164108276367188,0.2941082763671883,0.0270568791506153
TimesFM,2015-2016,1,2016-02-28,2016-02-21,-1.0,6.14,6.309506416320801,0.1695064163208011,0.027606908195570212
TimesFM,2016-2017,1,2017-01-01,2017-01-01,0.0,9.57,9.928251266479492,0.3582512664794919,0.03743482408354147
TimesFM,2017-2018,1,2018-01-14,2018-01-28,2.0,14.73,12.215492248535156,2.514507751464844,-0.1707065683275522
TimesFM,2018-2019,1,2019-02-03,2019-01-27,-1.0,14.06,11.424283981323242,2.6357160186767583,-0.18746202124301267
TimesFM,2019-2020,1,2020-02-02,2020-01-26,-1.0,12.62,10.095199584960938,2.5248004150390617,-0.20006342432956117
TimesFM,2020-2021,1,2020-11-08,2020-11-01,-1.0,2.04,1.9788521528244016,0.0611478471755984,-0.029974434889999218
TimesFM,2021-2022,1,2022-04-03,2022-03-27,-1.0,5.29,5.245781898498535,0.04421810150146488,-0.008358809357554798
TimesFM,2022-2023,1,2022-12-04,2022-12-04,0.0,15.72,16.4183349609375,0.6983349609374994,0.044423343571087744
TimesFM,2023-2024,1,2023-12-31,2023-12-31,0.0,18.45,19.403377532958984,0.9533775329589851,0.05167357902216722
TimesFM,2024-2025,1,2025-01-26,2025-01-26,0.0,17.3743081984728,15.439687728881836,1.9346204695909641,-0.11134949648015437
XGBoost,2008-2009,1,2009-01-25,2009-02-15,3.0,8.23,5.38121223449707,2.84878776550293,-0.3461467515799429
XGBoost,2009-2010,1,2009-11-15,2009-11-22,1.0,12.92,9.2208833694458,3.699116630554199,-0.28630933673020115
XGBoost,2010-2011,1,2011-02-06,2011-02-27,3.0,11.04,8.11637020111084,2.9236297988891593,-0.26482153975445283
XGBoost,2011-2012,1,2012-02-05,2012-01-29,-1.0,9.63,6.991975784301758,2.638024215698243,-0.2739381324712609
XGBoost,2012-2013,1,2013-02-10,2013-02-24,2.0,9.98,8.548005104064941,1.431994895935059,-0.143486462518543
XGBoost,2013-2014,1,2014-02-09,2014-01-26,-2.0,6.62,6.873055934906006,0.25305593490600575,0.03822597204018214
XGBoost,2014-2015,1,2015-01-25,2015-01-25,0.0,10.87,10.36251449584961,0.5074855041503898,-0.04668679890987947
XGBoost,2015-2016,1,2016-02-28,2016-02-21,-1.0,6.14,6.255362510681152,0.11536251068115266,0.01878868252136037
XGBoost,2016-2017,1,2017-01-01,2017-01-01,0.0,9.57,9.444649696350098,0.12535030364990263,-0.01309825534481741
XGBoost,2017-2018,1,2018-01-14,2018-01-28,2.0,14.73,10.590252876281738,4.139747123718262,-0.28104189570388743
XGBoost,2018-2019,1,2019-02-03,2019-01-27,-1.0,14.06,10.836280822753906,3.2237191772460942,-0.22928301402888293
XGBoost,2019-2020,1,2020-02-02,2020-01-26,-1.0,12.62,9.55327033996582,3.066729660034179,-0.243005519812534
XGBoost,2020-2021,1,2020-11-08,2020-11-01,-1.0,2.04,2.0357511043548584,0.004248895645141637,-0.0020827919829125674
XGBoost,2021-2022,1,2022-04-03,2022-01-02,-13.0,5.29,6.113751411437988,0.8237514114379882,0.1557186032964061
XGBoost,2022-2023,1,2022-12-04,2022-12-04,0.0,15.72,13.54487133026123,2.17512866973877,-0.13836696372384033
XGBoost,2023-2024,1,2023-12-31,2023-12-31,0.0,18.45,13.643942832946776,4.806057167053224,-0.26049090336331837
XGBoost,2024-2025,1,2025-01-26,2025-01-26,0.0,17.3743081984728,16.204856872558594,1.1694513259142063,-0.06730923111039327
ARIMA,2008-2009,2,2009-01-25,2009-02-22,4.0,8.23,4.4560700736067975,3.773929926393203,-0.45855770673064433
ARIMA,2009-2010,2,2009-11-15,2009-11-29,2.0,12.92,7.486637118328096,5.433362881671904,-0.4205389227300235
ARIMA,2010-2011,2,2011-02-06,2011-02-06,0.0,11.04,10.04891345290967,0.9910865470903296,-0.08977233216397913
ARIMA,2011-2012,2,2012-02-05,2012-02-05,0.0,9.63,9.5986976161606,0.031302383839401315,-0.0032505071484321196
ARIMA,2012-2013,2,2013-02-10,2013-03-03,3.0,9.98,7.351249571974783,2.628750428025217,-0.26340184649551274
ARIMA,2013-2014,2,2014-02-09,2014-02-02,-1.0,6.62,5.304404195865327,1.3155958041346727,-0.1987304840082587
ARIMA,2014-2015,2,2015-01-25,2015-02-01,1.0,10.87,11.93324736902241,1.0632473690224113,0.0978148453562476
ARIMA,2015-2016,2,2016-02-28,2016-02-28,0.0,6.14,6.097963094249793,0.0420369057502068,-0.006846401587981564
ARIMA,2016-2017,2,2017-01-01,2017-01-08,1.0,9.57,11.19336953122713,1.6233695312271301,0.16963108999238558
ARIMA,2017-2018,2,2018-01-14,2018-01-07,-1.0,14.73,10.340613935486614,4.389386064513387,-0.2979895495256882
ARIMA,2018-2019,2,2019-02-03,2019-02-03,0.0,14.06,12.166588374227796,1.8934116257722042,-0.13466654521850668
ARIMA,2019-2020,2,2020-02-02,2020-02-02,0.0,12.62,9.738007899134574,2.881992100865425,-0.22836704444258518
ARIMA,2020-2021,2,2020-11-08,2020-11-08,0.0,2.04,2.265088565473828,0.22508856547382816,0.1103375320950138
ARIMA,2021-2022,2,2022-04-03,2022-04-03,0.0,5.29,5.484318843468786,0.19431884346878636,0.03673324073133958
ARIMA,2022-2023,2,2022-12-04,2022-12-11,1.0,15.72,15.99758302882905,0.2775830288290493,0.01765795348785301
ARIMA,2023-2024,2,2023-12-31,2024-01-07,1.0,18.45,19.85178087430914,1.4017808743091393,0.07597728316038696
ARIMA,2024-2025,2,2025-01-26,2025-02-02,1.0,17.3743081984728,15.330776408121858,2.043531790350942,-0.11761802352110734
CatBoost,2008-2009,2,2009-01-25,2009-02-22,4.0,8.23,3.8425964580363208,4.38740354196368,-0.5330988507853803
CatBoost,2009-2010,2,2009-11-15,2009-11-29,2.0,12.92,6.351224258709097,6.568775741290903,-0.5084191750225157
CatBoost,2010-2011,2,2011-02-06,2011-02-06,0.0,11.04,6.218278798607374,4.821721201392625,-0.4367501088217958
CatBoost,2011-2012,2,2012-02-05,2012-02-05,0.0,9.63,7.220629752780058,2.409370247219943,-0.2501942105108975
CatBoost,2012-2013,2,2013-02-10,2013-02-03,-1.0,9.98,9.330609329130814,0.6493906708691863,-0.06506920549791446
CatBoost,2013-2014,2,2014-02-09,2014-02-02,-1.0,6.62,8.753818830204086,2.1338188302040857,0.3223291284296202
CatBoost,2014-2015,2,2015-01-25,2015-02-01,1.0,10.87,11.185432443580416,0.31543244358041633,0.029018624064435727
CatBoost,2015-2016,2,2016-02-28,2016-02-28,0.0,6.14,6.252670222833661,0.11267022283366135,0.018350199158576767
CatBoost,2016-2017,2,2017-01-01,2017-01-08,1.0,9.57,10.354182547942006,0.7841825479420059,0.08194175004618662
CatBoost,2017-2018,2,2018-01-14,2018-02-04,3.0,14.73,9.910151831632987,4.819848168367013,-0.32721304605342927
CatBoost,2018-2019,2,2019-02-03,2019-02-03,0.0,14.06,8.99670171416448,5.06329828583552,-0.3601207884662532
CatBoost,2019-2020,2,2020-02-02,2020-02-02,0.0,12.62,9.173824606323205,3.4461753936767945,-0.2730725351566398
CatBoost,2020-2021,2,2020-11-08,2020-11-08,0.0,2.04,2.6614403030872085,0.6214403030872084,0.30462759955255314
CatBoost,2021-2022,2,2022-04-03,2021-12-12,-16.0,5.29,6.657304894804945,1.3673048948049447,0.2584697343676644
CatBoost,2022-2023,2,2022-12-04,2022-12-11,1.0,15.72,11.3959890304063,4.324010969593701,-0.2750643110428563
CatBoost,2023-2024,2,2023-12-31,2024-01-07,1.0,18.45,13.810439711839445,4.639560288160554,-0.2514666822851249
CatBoost,2024-2025,2,2025-01-26,2025-02-02,1.0,17.3743081984728,16.974819453263542,0.3994887452092577,-0.022993073487920096
Chronos-Bolt-small,2008-2009,2,2009-01-25,2009-02-22,4.0,8.23,4.84375,3.3862500000000004,-0.41145200486026734
Chronos-Bolt-small,2009-2010,2,2009-11-15,2009-11-29,2.0,12.92,14.2265625,1.3065625,0.10112712848297215
Chronos-Bolt-small,2010-2011,2,2011-02-06,2011-02-06,0.0,11.04,9.3515625,1.6884374999999991,-0.15293817934782603
Chronos-Bolt-small,2011-2012,2,2012-02-05,2012-02-05,0.0,9.63,5.8828125,3.747187500000001,-0.3891160436137072
Chronos-Bolt-small,2012-2013,2,2013-02-10,2013-02-03,-1.0,9.98,9.1875,0.7925000000000004,-0.07940881763527058
Chronos-Bolt-small,2013-2014,2,2014-02-09,2014-02-02,-1.0,6.62,6.1796875,0.4403125000000001,-0.06651246223564956
Chronos-Bolt-small,2014-2015,2,2015-01-25,2015-02-01,1.0,10.87,10.6484375,0.22156249999999922,-0.020382934682612625
Chronos-Bolt-small,2015-2016,2,2016-02-28,2016-02-28,0.0,6.14,7.63671875,1.4967187500000003,0.24376526872964177
Chronos-Bolt-small,2016-2017,2,2017-01-01,2017-01-08,1.0,9.57,9.953125,0.3831249999999997,0.04003396029258095
Chronos-Bolt-small,2017-2018,2,2018-01-14,2018-02-04,3.0,14.73,10.4453125,4.2846875,-0.2908817040054311
Chronos-Bolt-small,2018-2019,2,2019-02-03,2019-02-03,0.0,14.06,10.953125,3.1068750000000005,-0.22097261735419632
Chronos-Bolt-small,2019-2020,2,2020-02-02,2020-02-02,0.0,12.62,11.265625,1.3543749999999992,-0.10731973058637079
Chronos-Bolt-small,2020-2021,2,2020-11-08,2021-01-03,8.0,2.04,3.458984375,1.418984375,0.6955805759803921
Chronos-Bolt-small,2021-2022,2,2022-04-03,2022-01-09,-12.0,5.29,5.34375,0.053749999999999964,0.01016068052930056
Chronos-Bolt-small,2022-2023,2,2022-12-04,2022-12-11,1.0,15.72,14.5546875,1.1653125000000006,-0.0741292938931298
