origin,target_date,horizon,quantile,value,model
2006-12-10,2006-12-24,2,0.975,2.646574,TimeGPT
2006-12-10,2006-12-24,2,0.99,2.6801593,TimeGPT
2006-12-10,2007-01-07,4,0.01,-0.50085056,TimeGPT
2006-12-10,2007-01-07,4,0.025,-0.4538741,TimeGPT
2006-12-10,2007-01-07,4,0.05,-0.37558007,TimeGPT
2006-12-10,2007-01-07,4,0.1,0.10305774,TimeGPT
2006-12-10,2007-01-07,4,0.15,0.53945094,TimeGPT
2006-12-10,2007-01-07,4,0.2,0.5693051,TimeGPT
2006-12-10,2007-01-07,4,0.25,0.7085805,TimeGPT
2006-12-10,2007-01-07,4,0.3,0.88599974,TimeGPT
2006-12-10,2007-01-07,4,0.35,1.0203302,TimeGPT
2006-12-10,2007-01-07,4,0.4,1.0303392,TimeGPT
2006-12-10,2007-01-07,4,0.45,1.207098,TimeGPT
2006-12-10,2007-01-07,4,0.5,1.3583167,TimeGPT
2006-12-10,2007-01-07,4,0.55,1.5095353,TimeGPT
2006-12-10,2007-01-07,4,0.6,1.6862941,TimeGPT
2006-12-10,2007-01-07,4,0.65,1.6963031,TimeGPT
2006-12-10,2007-01-07,4,0.7,1.8306336,TimeGPT
2006-12-10,2007-01-07,4,0.75,2.0080528,TimeGPT
2006-12-10,2007-01-07,4,0.8,2.1473281,TimeGPT
2006-12-10,2007-01-07,4,0.85,2.1771824,TimeGPT
2006-12-10,2007-01-07,4,0.9,2.6135755,TimeGPT
2006-12-10,2007-01-07,4,0.95,3.0922134,TimeGPT
2006-12-10,2007-01-07,4,0.975,3.1705074,TimeGPT
2006-12-10,2007-01-07,4,0.99,3.2174838,TimeGPT
2006-12-10,2007-02-04,8,0.01,-3.204415,TimeGPT
2006-12-10,2007-02-04,8,0.025,-3.0802162,TimeGPT
2006-12-10,2007-02-04,8,0.05,-2.873218,TimeGPT
2006-12-10,2007-02-04,8,0.1,-0.9506204,TimeGPT
2006-12-10,2007-02-04,8,0.15,0.8561634,TimeGPT
2006-12-10,2007-02-04,8,0.2,0.9227176,TimeGPT
2006-12-10,2007-02-04,8,0.25,1.0059106,TimeGPT
2006-12-10,2007-02-04,8,0.3,1.1040604,TimeGPT
2006-12-10,2007-02-04,8,0.35,1.280703,TimeGPT
2006-12-10,2007-02-04,8,0.4,1.5993744,TimeGPT
2006-12-10,2007-02-04,8,0.45,1.8144141,TimeGPT
2006-12-10,2007-02-04,8,0.5,1.9301381,TimeGPT
2006-12-10,2007-02-04,8,0.55,2.0458622,TimeGPT
2006-12-10,2007-02-04,8,0.6,2.260902,TimeGPT
2006-12-10,2007-02-04,8,0.65,2.5795734,TimeGPT
2006-12-10,2007-02-04,8,0.7,2.7562158,TimeGPT
2006-12-10,2007-02-04,8,0.75,2.8543653,TimeGPT
2006-12-10,2007-02-04,8,0.8,2.9375587,TimeGPT
2006-12-10,2007-02-04,8,0.85,3.0041127,TimeGPT
2006-12-10,2007-02-04,8,0.9,4.810897,TimeGPT
2006-12-10,2007-02-04,8,0.95,6.7334943,TimeGPT
2006-12-10,2007-02-04,8,0.975,6.9404926,TimeGPT
2006-12-10,2007-02-04,8,0.99,7.064691,TimeGPT
2007-01-07,2007-01-14,1,0.01,0.44392166,TimeGPT
2007-01-07,2007-01-14,1,0.025,0.5755532,TimeGPT
2007-01-07,2007-01-14,1,0.05,0.79493904,TimeGPT
2007-01-07,2007-01-14,1,0.1,1.0634868,TimeGPT
2007-01-07,2007-01-14,1,0.15,1.2186832,TimeGPT
2007-01-07,2007-01-14,1,0.2,1.3174012,TimeGPT
2007-01-07,2007-01-14,1,0.25,1.3498249,TimeGPT
2007-01-07,2007-01-14,1,0.3,1.3739684,TimeGPT
2007-01-07,2007-01-14,1,0.35,1.3957558,TimeGPT
2007-01-07,2007-01-14,1,0.4,1.4211113,TimeGPT
2007-01-07,2007-01-14,1,0.45,1.450096,TimeGPT
2007-01-07,2007-01-14,1,0.5,1.4810772,TimeGPT
2007-01-07,2007-01-14,1,0.55,1.5120584,TimeGPT
2007-01-07,2007-01-14,1,0.6,1.541043,TimeGPT
2007-01-07,2007-01-14,1,0.65,1.5663986,TimeGPT
2007-01-07,2007-01-14,1,0.7,1.588186,TimeGPT
2007-01-07,2007-01-14,1,0.75,1.6123295,TimeGPT
2007-01-07,2007-01-14,1,0.8,1.6447532,TimeGPT
2007-01-07,2007-01-14,1,0.85,1.7434711,TimeGPT
2007-01-07,2007-01-14,1,0.9,1.8986676,TimeGPT
2007-01-07,2007-01-14,1,0.95,2.1672153,TimeGPT
2007-01-07,2007-01-14,1,0.975,2.3866012,TimeGPT
2007-01-07,2007-01-14,1,0.99,2.5182328,TimeGPT
2007-01-07,2007-01-21,2,0.01,-1.8221027,TimeGPT
2007-01-07,2007-01-21,2,0.025,-1.3170009,TimeGPT
2007-01-07,2007-01-21,2,0.05,-0.47516418,TimeGPT
2007-01-07,2007-01-21,2,0.1,0.605124,TimeGPT
2007-01-07,2007-01-21,2,0.15,1.1725216,TimeGPT
2007-01-07,2007-01-21,2,0.2,1.3175231,TimeGPT
2007-01-07,2007-01-21,2,0.25,1.3259349,TimeGPT
2007-01-07,2007-01-21,2,0.3,1.376565,TimeGPT
2007-01-07,2007-01-21,2,0.35,1.453692,TimeGPT
2007-01-07,2007-01-21,2,0.4,1.5415941,TimeGPT
2007-01-07,2007-01-21,2,0.45,1.5419987,TimeGPT
2007-01-07,2007-01-21,2,0.5,1.5588404,TimeGPT
2007-01-07,2007-01-21,2,0.55,1.575682,TimeGPT
2007-01-07,2007-01-21,2,0.6,1.5760866,TimeGPT
2007-01-07,2007-01-21,2,0.65,1.6639888,TimeGPT
2007-01-07,2007-01-21,2,0.7,1.7411158,TimeGPT
2007-01-07,2007-01-21,2,0.75,1.7917459,TimeGPT
2007-01-07,2007-01-21,2,0.8,1.8001577,TimeGPT
2007-01-07,2007-01-21,2,0.85,1.9451592,TimeGPT
2007-01-07,2007-01-21,2,0.9,2.5125568,TimeGPT
2007-01-07,2007-01-21,2,0.95,3.592845,TimeGPT
2007-01-07,2007-01-21,2,0.975,4.4346814,TimeGPT
2007-01-07,2007-01-21,2,0.99,4.939783,TimeGPT
2007-01-07,2007-02-04,4,0.01,-2.2621434,TimeGPT
2007-01-07,2007-02-04,4,0.025,-2.166519,TimeGPT
