model,season,horizon,true_peak_date,pred_peak_date,peak_timing_error_weeks,true_peak_val,pred_peak_val,peak_intensity_error_abs,peak_intensity_error_rel,region
Prophet,2022-2023,latest,2022-12-18,2023-04-02,15.0,12.34,8.473164624428692,3.8668353755713074,-0.3133578100138823,lazio
Prophet,2023-2024,latest,2023-12-31,2024-04-21,16.0,16.48,10.32233336919455,6.157666630805451,-0.37364481983042785,lazio
Prophet,2024-2025,latest,2025-01-26,2025-03-23,8.0,16.1247239251813,9.086419476464162,7.038304448717138,-0.436491469954764,lazio
Ridge,2017-2018,latest,2018-01-07,2018-01-28,3.0,16.79,8.36029557062761,8.42970442937239,-0.5020669701829893,lazio
Ridge,2018-2019,latest,2019-02-03,2018-12-30,-5.0,14.34,8.412686642090284,5.927313357909716,-0.4133412383479579,lazio
Ridge,2019-2020,latest,2020-02-02,2020-02-16,2.0,17.16,13.218459199556644,3.941540800443356,-0.2296935198393564,lazio
Ridge,2020-2021,latest,2021-02-14,2021-04-04,7.0,1.51,8.263230445430427,6.753230445430427,4.472338043331408,lazio
Ridge,2021-2022,latest,2021-11-28,2021-12-05,1.0,4.2,7.3618532505940655,3.1618532505940653,0.7528222025223965,lazio
Ridge,2022-2023,latest,2022-12-18,2023-01-15,4.0,12.34,9.270828982433704,3.069171017566296,-0.2487172623635572,lazio
Ridge,2023-2024,latest,2023-12-31,2024-01-07,1.0,16.48,16.750777549239494,0.2707775492394937,0.016430676531522675,lazio
Ridge,2024-2025,latest,2025-01-26,2025-02-02,1.0,16.1247239251813,14.99840572417931,1.1263182010019896,-0.06985038666262472,lazio
SARIMA,2017-2018,latest,2018-01-07,2018-01-28,3.0,16.79,9.72476163634918,7.065238363650819,-0.42080037901434303,lazio
SARIMA,2018-2019,latest,2019-02-03,2019-01-27,-1.0,14.34,7.515291543999989,6.82470845600001,-0.4759210917712699,lazio
SARIMA,2019-2020,latest,2020-02-02,2020-02-16,2.0,17.16,13.29815989263356,3.86184010736644,-0.2250489573057366,lazio
SARIMA,2020-2021,latest,2021-02-14,2021-04-04,7.0,1.51,6.7299252122440745,5.219925212244075,3.4569041140689234,lazio
SARIMA,2021-2022,latest,2021-11-28,2021-12-05,1.0,4.2,9.611951577179305,5.4119515771793045,1.2885598993284058,lazio
SARIMA,2022-2023,latest,2022-12-18,2023-01-15,4.0,12.34,9.076089576608211,3.2639104233917884,-0.2644984135649748,lazio
SARIMA,2023-2024,latest,2023-12-31,2024-01-07,1.0,16.48,16.76045764620919,0.28045764620918945,0.017018061056382854,lazio
SARIMA,2024-2025,latest,2025-01-26,2025-02-02,1.0,16.1247239251813,15.200051119682051,0.9246728054992488,-0.05734503175308486,lazio
SeasonalNaive,2017-2018,latest,2018-01-07,2018-03-18,10.0,16.79,9.33,7.459999999999999,-0.4443120905300774,lazio
SeasonalNaive,2018-2019,latest,2019-02-03,2018-12-30,-5.0,14.34,15.16,0.8200000000000003,0.05718270571827059,lazio
SeasonalNaive,2019-2020,latest,2020-02-02,2019-12-29,-5.0,17.16,16.79,0.370000000000001,-0.02156177156177162,lazio
SeasonalNaive,2020-2021,latest,2021-02-14,2021-04-11,8.0,1.51,14.34,12.83,8.496688741721854,lazio
SeasonalNaive,2021-2022,latest,2021-11-28,2022-04-24,21.0,4.2,15.64,11.440000000000001,2.723809523809524,lazio
SeasonalNaive,2022-2023,latest,2022-12-18,2022-11-13,-5.0,12.34,6.43,5.91,-0.4789303079416532,lazio
SeasonalNaive,2023-2024,latest,2023-12-31,2023-12-03,-4.0,16.48,4.16,12.32,-0.7475728155339806,lazio
SeasonalNaive,2024-2025,latest,2025-01-26,2024-12-08,-7.0,16.1247239251813,12.34,3.7847239251813,-0.23471557979798072,lazio
TiRex,2017-2018,latest,2018-01-07,2018-01-28,3.0,16.79,9.139053344726562,7.650946655273437,-0.4556847322974054,lazio
TiRex,2018-2019,latest,2019-02-03,2019-03-03,4.0,14.34,6.856091976165772,7.4839080238342275,-0.5218903782311177,lazio
TiRex,2019-2020,latest,2020-02-02,2020-02-16,2.0,17.16,12.512991905212402,4.647008094787598,-0.2708046675284148,lazio
TiRex,2020-2021,latest,2021-02-14,2021-04-04,7.0,1.51,10.274554252624512,8.764554252624512,5.804340564651994,lazio
TiRex,2021-2022,latest,2021-11-28,2021-12-12,2.0,4.2,4.044950008392334,0.1550499916076662,-0.03691666466849195,lazio
TiRex,2022-2023,latest,2022-12-18,2023-01-15,4.0,12.34,9.181517601013184,3.1584823989868163,-0.25595481353215693,lazio
TiRex,2023-2024,latest,2023-12-31,2024-01-07,1.0,16.48,17.663135528564453,1.1831355285644527,0.0717922044031828,lazio
TiRex,2024-2025,latest,2025-01-26,2025-02-02,1.0,16.1247239251813,15.597297668457031,0.5274262567242687,-0.03270916507913722,lazio
TimeGPT,2017-2018,latest,2018-01-07,2018-01-28,3.0,16.79,11.619428,5.170572,-0.30795544967242405,lazio
TimeGPT,2018-2019,latest,2019-02-03,2019-03-03,4.0,14.34,7.616823,6.723177,-0.4688407949790795,lazio
TimeGPT,2019-2020,latest,2020-02-02,2020-02-16,2.0,17.16,14.392411,2.767589000000001,-0.16128141025641032,lazio
TimeGPT,2020-2021,latest,2021-02-14,2021-04-04,7.0,1.51,6.3516736,4.8416736,3.206406357615894,lazio
