model,season,horizon,true_peak_date,pred_peak_date,peak_timing_error_weeks,true_peak_val,pred_peak_val,peak_intensity_error_abs,peak_intensity_error_rel,region
CatBoost,2020-2021,2,2021-02-21,2021-02-21,0.0,2.88,4.896203754324925,2.016203754324925,0.7000707480294879,liguria
CatBoost,2021-2022,2,2022-01-23,2021-12-19,-5.0,7.46,7.349108154867245,0.1108918451327554,-0.014864858596884103,liguria
CatBoost,2022-2023,2,2022-12-18,2023-01-22,5.0,15.4,7.082318017883949,8.317681982116051,-0.5401092196179254,liguria
CatBoost,2023-2024,2,2024-01-07,2024-01-14,1.0,18.86,15.415327849426568,3.4446721505734317,-0.18264433460092427,liguria
CatBoost,2024-2025,2,2025-01-26,2025-02-09,2.0,16.0246790061698,14.378083457891698,1.6465955482781034,-0.10275373052053856,liguria
Chronos-Bolt-small,2017-2018,2,2018-01-07,2018-02-04,4.0,17.25,9.462465286254885,7.787534713745115,-0.45145128775334004,liguria
Chronos-Bolt-small,2018-2019,2,2019-01-27,2019-03-10,6.0,9.89,7.65709924697876,2.232900753021241,-0.22577358473420028,liguria
Chronos-Bolt-small,2019-2020,2,2020-02-09,2020-02-23,2.0,8.64,7.578336715698242,1.0616632843017584,-0.12287769494233314,liguria
Chronos-Bolt-small,2020-2021,2,2021-02-21,2021-02-21,0.0,2.88,4.799610137939453,1.9196101379394532,0.6665312978956435,liguria
Chronos-Bolt-small,2021-2022,2,2022-01-23,2021-12-19,-5.0,7.46,5.782066822052002,1.677933177947998,-0.22492401849168875,liguria
Chronos-Bolt-small,2022-2023,2,2022-12-18,2023-01-22,5.0,15.4,6.778567314147949,8.621432685852051,-0.5598332912890942,liguria
Chronos-Bolt-small,2023-2024,2,2024-01-07,2024-01-14,1.0,18.86,14.435262680053713,4.424737319946287,-0.2346096139950311,liguria
Chronos-Bolt-small,2024-2025,2,2025-01-26,2025-02-09,2.0,16.0246790061698,13.12812042236328,2.896558583806522,-0.18075610642130757,liguria
Chronos-V2,2017-2018,2,2018-01-07,2018-02-04,4.0,17.25,8.709883689880371,8.540116310119629,-0.4950792063837466,liguria
Chronos-V2,2018-2019,2,2019-01-27,2019-03-10,6.0,9.89,6.054566383361816,3.835433616638184,-0.38780926356301154,liguria
Chronos-V2,2019-2020,2,2020-02-09,2020-02-23,2.0,8.64,7.195998191833496,1.4440018081665045,-0.16712983890816022,liguria
Chronos-V2,2020-2021,2,2021-02-21,2021-02-21,0.0,2.88,3.672699451446533,0.7926994514465333,0.27524286508560186,liguria
Chronos-V2,2021-2022,2,2022-01-23,2021-12-19,-5.0,7.46,4.809353351593018,2.6506466484069824,-0.3553145641296223,liguria
Chronos-V2,2022-2023,2,2022-12-18,2023-01-22,5.0,15.4,5.374512195587158,10.025487804412842,-0.6510057015852495,liguria
Chronos-V2,2023-2024,2,2024-01-07,2024-01-14,1.0,18.86,13.853506088256836,5.0064939117431635,-0.26545566870324305,liguria
Chronos-V2,2024-2025,2,2025-01-26,2025-02-09,2.0,16.0246790061698,11.996341705322266,4.028337300847536,-0.2513833381184453,liguria
Drift,2017-2018,2,2018-01-07,2018-02-04,4.0,17.25,14.15051282051282,3.0994871794871806,-0.17968041620215539,liguria
Drift,2018-2019,2,2019-01-27,2019-03-10,6.0,9.89,9.211489361702128,0.6785106382978725,-0.06860572682486071,liguria
Drift,2019-2020,2,2020-02-09,2020-02-23,2.0,8.64,8.707641509433962,0.06764150943396174,0.007828878406708534,liguria
Drift,2020-2021,2,2021-02-21,2021-02-21,0.0,2.88,2.751140350877193,0.1288596491228069,-0.04474293372319684,liguria
Drift,2021-2022,2,2022-01-23,2021-12-19,-5.0,7.46,4.645819672131148,2.8141803278688515,-0.3772359688832241,liguria
Drift,2022-2023,2,2022-12-18,2023-01-22,5.0,15.4,8.89340579710145,6.506594202898551,-0.42250611707133445,liguria
Drift,2023-2024,2,2024-01-07,2024-01-14,1.0,18.86,18.0498,0.8101999999999983,-0.04295864262990447,liguria
Drift,2024-2025,2,2025-01-26,2025-02-09,2.0,16.0246790061698,16.112357795363597,0.08767878919379513,0.0054714848990134,liguria
ETS,2017-2018,2,2018-01-07,2018-02-04,4.0,17.25,14.351566232298143,2.8984337677018566,-0.1680251459537308,liguria
ETS,2018-2019,2,2019-01-27,2019-03-10,6.0,9.89,9.50653542797947,0.3834645720205305,-0.03877295975940652,liguria
ETS,2019-2020,2,2020-02-09,2020-02-23,2.0,8.64,9.019131341778555,0.3791313417785549,0.043880942335480885,liguria
ETS,2020-2021,2,2021-02-21,2021-02-21,0.0,2.88,3.186501171984638,0.306501171984638,0.10642401805022153,liguria
ETS,2021-2022,2,2022-01-23,2021-12-19,-5.0,7.46,5.098486393776321,2.361513606223679,-0.31655678367609635,liguria
ETS,2022-2023,2,2022-12-18,2023-01-22,5.0,15.4,9.414459002144383,5.985540997855617,-0.3886714933672479,liguria
ETS,2023-2024,2,2024-01-07,2024-01-14,1.0,18.86,18.34747811309928,0.5125218869007178,-0.027175073536623424,liguria
ETS,2024-2025,2,2025-01-26,2025-02-09,2.0,16.0246790061698,16.47408854152438,0.4494095353545795,0.028044838538204005,liguria
LightGBM,2017-2018,2,2018-01-07,2018-02-04,4.0,17.25,8.15483873911748,9.09516126088252,-0.5272557252685519,liguria
LightGBM,2018-2019,2,2019-01-27,2019-03-10,6.0,9.89,8.95923803023937,0.9307619697606313,-0.09411142262493744,liguria
LightGBM,2019-2020,2,2020-02-09,2020-02-23,2.0,8.64,8.021906925072429,0.6180930749275717,-0.07153855033883931,liguria
LightGBM,2020-2021,2,2021-02-21,2021-02-21,0.0,2.88,4.79301941456518,1.9130194145651798,0.6642428522795764,liguria
LightGBM,2021-2022,2,2022-01-23,2022-02-13,3.0,7.46,6.3165832708707,1.1434167291293003,-0.1532730199905228,liguria
LightGBM,2022-2023,2,2022-12-18,2023-01-22,5.0,15.4,9.94749467471055,5.452505325289451,-0.35405878735645785,liguria
LightGBM,2023-2024,2,2024-01-07,2024-01-14,1.0,18.86,13.927395556343328,4.932604443656672,-0.2615378814240017,liguria
LightGBM,2024-2025,2,2025-01-26,2025-02-09,2.0,16.0246790061698,14.478631038860314,1.5460479673094873,-0.09647918480702358,liguria
MovingAverage,2017-2018,2,2018-01-07,2018-04-01,12.0,17.25,4.203846153846155,13.046153846153846,-0.756298773690078,liguria
MovingAverage,2018-2019,2,2019-01-27,2019-03-10,6.0,9.89,4.617884615384615,5.272115384615385,-0.5330753675040834,liguria
MovingAverage,2019-2020,2,2020-02-09,2019-11-03,-14.0,8.64,4.930192307692308,3.7098076923076926,-0.4293758903133903,liguria
MovingAverage,2020-2021,2,2021-02-21,2020-12-27,-8.0,2.88,3.850192307692308,0.970192307692308,0.33687232905982917,liguria
MovingAverage,2021-2022,2,2022-01-23,2022-04-10,11.0,7.46,3.150576923076923,4.309423076923077,-0.5776706537430397,liguria
MovingAverage,2022-2023,2,2022-12-18,2023-03-19,13.0,15.4,5.199615384615385,10.200384615384614,-0.6623626373626372,liguria
MovingAverage,2023-2024,2,2024-01-07,2024-03-10,9.0,18.86,8.235192307692309,10.62480769230769,-0.563351415286728,liguria
MovingAverage,2024-2025,2,2025-01-26,2025-02-09,2.0,16.0246790061698,8.923279234926326,7.101399771243475,-0.44315394826375637,liguria
Naive,2017-2018,2,2018-01-07,2018-02-04,4.0,17.25,13.99,3.26,-0.1889855072463768,liguria
Naive,2018-2019,2,2019-01-27,2019-03-10,6.0,9.89,9.13,0.7599999999999998,-0.07684529828109199,liguria
Naive,2019-2020,2,2020-02-09,2020-02-23,2.0,8.64,8.64,0.0,0.0,liguria
Naive,2020-2021,2,2021-02-21,2021-02-21,0.0,2.88,2.74,0.13999999999999968,-0.048611111111111,liguria
Naive,2021-2022,2,2022-01-23,2021-12-19,-5.0,7.46,4.62,2.84,-0.3806970509383378,liguria
