model,season,horizon,true_peak_date,pred_peak_date,peak_timing_error_weeks,true_peak_val,pred_peak_val,peak_intensity_error_abs,peak_intensity_error_rel,region
Chronos-Bolt-small,2018-2019,latest,2019-02-24,2019-03-03,1.0,20.39,16.06668472290039,4.32331527709961,-0.2120311563069941,umbria
Chronos-Bolt-small,2019-2020,latest,2020-02-02,2020-02-16,2.0,16.86,15.149028778076172,1.7109712219238276,-0.10148109264079642,umbria
Chronos-Bolt-small,2020-2021,latest,2020-12-20,2021-03-07,11.0,3.36,5.645155906677246,2.285155906677246,0.6801059246063234,umbria
Chronos-Bolt-small,2021-2022,latest,2022-03-20,2022-02-06,-6.0,13.5,8.404690742492676,5.095309257507324,-0.3774303153709129,umbria
Chronos-Bolt-small,2022-2023,latest,2022-11-27,2022-11-20,-1.0,19.61,10.516990661621094,9.093009338378906,-0.46369247008561476,umbria
Chronos-Bolt-small,2023-2024,latest,2023-12-31,2024-01-07,1.0,22.93,20.387495040893555,2.542504959106445,-0.11088115826892478,umbria
Chronos-Bolt-small,2024-2025,latest,2025-01-26,2025-02-02,1.0,16.4854942048809,14.690471649169922,1.795022555710979,-0.10888497083572551,umbria
Chronos-V2,2017-2018,latest,2018-01-14,2018-01-28,2.0,17.18,9.982110023498535,7.197889976501465,-0.4189691488068373,umbria
Chronos-V2,2018-2019,latest,2019-02-24,2019-03-03,1.0,20.39,15.672435760498049,4.717564239501952,-0.23136656397753563,umbria
Chronos-V2,2019-2020,latest,2020-02-02,2020-02-09,1.0,16.86,17.615793228149414,0.7557932281494146,0.04482759360316813,umbria
Chronos-V2,2020-2021,latest,2020-12-20,2021-04-04,15.0,3.36,13.098640441894531,9.738640441894532,2.8984048934209916,umbria
Chronos-V2,2021-2022,latest,2022-03-20,2022-02-06,-6.0,13.5,7.869870185852051,5.630129814147949,-0.4170466528998481,umbria
Chronos-V2,2022-2023,latest,2022-11-27,2022-11-27,0.0,19.61,8.592134475708008,11.017865524291992,-0.5618493383116773,umbria
Chronos-V2,2023-2024,latest,2023-12-31,2024-01-07,1.0,22.93,18.64759635925293,4.28240364074707,-0.18675986222185217,umbria
Chronos-V2,2024-2025,latest,2025-01-26,2025-02-02,1.0,16.4854942048809,15.10900592803955,1.37648827684135,-0.08349693735197879,umbria
Drift,2017-2018,latest,2018-01-14,2018-03-18,9.0,17.18,12.662307692307692,4.5176923076923075,-0.2629622996328468,umbria
Drift,2018-2019,latest,2019-02-24,2019-04-21,8.0,20.39,21.165744680851063,0.7757446808510622,0.03804534972295548,umbria
Drift,2019-2020,latest,2020-02-02,2020-03-08,5.0,16.86,15.38490566037736,1.4750943396226397,-0.08749076747465241,umbria
Drift,2020-2021,latest,2020-12-20,2020-12-13,-1.0,3.36,15.629811320754715,12.269811320754716,3.6517295597484276,umbria
Drift,2021-2022,latest,2022-03-20,2022-03-27,1.0,13.5,9.29968253968254,4.200317460317461,-0.31113462669018227,umbria
Drift,2022-2023,latest,2022-11-27,2023-01-08,6.0,19.61,10.62537313432836,8.98462686567164,-0.45816557193634067,umbria
Drift,2023-2024,latest,2023-12-31,2024-02-25,8.0,22.93,23.483866666666668,0.5538666666666678,0.024154673644425112,umbria
Drift,2024-2025,latest,2025-01-26,2025-03-23,8.0,16.4854942048809,16.830686836323814,0.345192631442913,0.020939173988530534,umbria
ETS,2017-2018,latest,2018-01-14,2018-01-28,2.0,17.18,12.150502959799107,5.0294970402008925,-0.29275302911530227,umbria
ETS,2018-2019,latest,2019-02-24,2019-03-03,1.0,20.39,19.471917484336736,0.918082515663265,-0.04502611651119495,umbria
ETS,2019-2020,latest,2020-02-02,2020-02-16,2.0,16.86,15.267539566352657,1.592460433647343,-0.09445198301585664,umbria
ETS,2020-2021,latest,2020-12-20,2020-12-13,-1.0,3.36,15.267539566352657,11.907539566352657,3.543910585224005,umbria
ETS,2021-2022,latest,2022-03-20,2022-02-06,-6.0,13.5,8.867928006421797,4.632071993578203,-0.34311644396875574,umbria
ETS,2022-2023,latest,2022-11-27,2022-11-20,-1.0,19.61,9.588476137697205,10.021523862302795,-0.5110415024121772,umbria
ETS,2023-2024,latest,2023-12-31,2024-01-07,1.0,22.93,22.08971764256528,0.8402823574347202,-0.03664554546161013,umbria
ETS,2024-2025,latest,2025-01-26,2025-02-02,1.0,16.4854942048809,16.269852644927006,0.21564155995389456,-0.013080685193535117,umbria
LightGBM,2017-2018,latest,2018-01-14,2018-01-28,2.0,17.18,10.034229247973952,7.145770752026047,-0.4159354337617024,umbria
LightGBM,2018-2019,latest,2019-02-24,2019-03-03,1.0,20.39,15.080714864889064,5.309285135110937,-0.26038671579749567,umbria
LightGBM,2019-2020,latest,2020-02-02,2020-03-08,5.0,16.86,14.156679560682829,2.703320439317171,-0.16033929058820706,umbria
LightGBM,2020-2021,latest,2020-12-20,2020-12-13,-1.0,3.36,12.078043966550986,8.718043966550987,2.594655942425889,umbria
LightGBM,2021-2022,latest,2022-03-20,2022-01-30,-7.0,13.5,14.26148777554256,0.7614877755425606,0.05640650189204153,umbria
LightGBM,2022-2023,latest,2022-11-27,2023-04-30,22.0,19.61,7.659437066649926,11.950562933350074,-0.609411674316679,umbria
LightGBM,2023-2024,latest,2023-12-31,2024-01-07,1.0,22.93,19.15535790431312,3.774642095686879,-0.16461587857334842,umbria
LightGBM,2024-2025,latest,2025-01-26,2025-02-02,1.0,16.4854942048809,15.959560297485504,0.5259339073953964,-0.031902829290958216,umbria
MovingAverage,2017-2018,latest,2018-01-14,2018-03-25,10.0,17.18,4.881153846153846,12.298846153846153,-0.715881615474165,umbria
MovingAverage,2018-2019,latest,2019-02-24,2019-04-28,9.0,20.39,6.433653846153846,13.956346153846155,-0.6844701399630286,umbria
MovingAverage,2019-2020,latest,2020-02-02,2019-11-03,-13.0,16.86,6.433653846153846,10.426346153846154,-0.6184072451866046,umbria
MovingAverage,2020-2021,latest,2020-12-20,2021-02-14,8.0,3.36,6.169423076923075,2.8094230769230752,0.83613782051282,umbria
MovingAverage,2021-2022,latest,2022-03-20,2021-11-07,-19.0,13.5,5.179423076923077,8.320576923076924,-0.6163390313390315,umbria
MovingAverage,2022-2023,latest,2022-11-27,2023-03-12,15.0,19.61,7.33173076923077,12.27826923076923,-0.6261228572549327,umbria
MovingAverage,2023-2024,latest,2023-12-31,2024-03-03,9.0,22.93,9.583461538461538,13.346538461538461,-0.5820557549733302,umbria
MovingAverage,2024-2025,latest,2025-01-26,2024-10-20,-14.0,16.4854942048809,9.20057692307692,7.284917281803981,-0.44189862865300805,umbria
Naive,2017-2018,latest,2018-01-14,2018-01-28,2.0,17.18,12.15,5.029999999999999,-0.2927823050058207,umbria
Naive,2018-2019,latest,2019-02-24,2019-03-03,1.0,20.39,20.39,0.0,0.0,umbria
