model,season,horizon,true_peak_date,pred_peak_date,peak_timing_error_weeks,true_peak_val,pred_peak_val,peak_intensity_error_abs,peak_intensity_error_rel,region
LightGBM,2019-2020,8,2020-02-02,2019-12-15,-7.0,15.37,3.587411138575992,11.782588861424006,-0.7665965427081332,lombardia
LightGBM,2020-2021,8,2021-02-28,2020-12-13,-11.0,2.94,9.68056573582703,6.74056573582703,2.292709433954772,lombardia
LightGBM,2021-2022,8,2022-01-02,2021-12-05,-4.0,10.2,4.910000281896297,5.289999718103703,-0.5186274233435003,lombardia
LightGBM,2022-2023,8,2022-12-04,2023-01-08,5.0,20.68,9.9796326508693,10.7003673491307,-0.5174258872887185,lombardia
LightGBM,2023-2024,8,2023-12-24,2024-02-25,9.0,20.07,15.115528387305536,4.954471612694464,-0.24685957213226029,lombardia
LightGBM,2024-2025,8,2025-01-26,2024-12-01,-8.0,17.6292825978113,16.310995630906895,1.318286966904406,-0.07477825371453703,lombardia
MovingAverage,2017-2018,8,2018-01-28,2018-03-18,7.0,15.18,3.7701923076923074,11.409807692307693,-0.7516342353298876,lombardia
MovingAverage,2018-2019,8,2019-02-17,2019-04-21,9.0,15.85,5.20076923076923,10.649230769230769,-0.6718757583110896,lombardia
MovingAverage,2019-2020,8,2020-02-02,2020-02-09,1.0,15.37,5.575769230769231,9.794230769230769,-0.6372303688504078,lombardia
MovingAverage,2020-2021,8,2021-02-28,2021-02-07,-3.0,2.94,5.367307692307692,2.4273076923076924,0.8256148613291471,lombardia
MovingAverage,2021-2022,8,2022-01-02,2022-03-27,12.0,10.2,4.8398076923076925,5.360192307692307,-0.5255090497737556,lombardia
MovingAverage,2022-2023,8,2022-12-04,2023-04-30,21.0,20.68,7.43576923076923,13.24423076923077,-0.6404366909686059,lombardia
MovingAverage,2023-2024,8,2023-12-24,2024-04-21,17.0,20.07,9.941153846153846,10.128846153846155,-0.5046759418956729,lombardia
MovingAverage,2024-2025,8,2025-01-26,2024-12-01,-8.0,17.6292825978113,10.018653846153846,7.610628751657455,-0.43170382625792864,lombardia
Naive,2017-2018,8,2018-01-28,2018-03-18,7.0,15.18,14.76,0.41999999999999993,-0.027667984189723317,lombardia
Naive,2018-2019,8,2019-02-17,2019-04-21,9.0,15.85,9.28,6.57,-0.41451104100946373,lombardia
Naive,2019-2020,8,2020-02-02,2020-02-09,1.0,15.37,4.09,11.28,-0.7338972023422251,lombardia
Naive,2020-2021,8,2021-02-28,2020-12-13,-11.0,2.94,14.4,11.46,3.89795918367347,lombardia
Naive,2021-2022,8,2022-01-02,2022-01-30,4.0,10.2,6.19,4.009999999999999,-0.3931372549019607,lombardia
Naive,2022-2023,8,2022-12-04,2023-01-08,5.0,20.68,10.76,9.92,-0.4796905222437137,lombardia
Naive,2023-2024,8,2023-12-24,2024-02-25,9.0,20.07,17.09,2.9800000000000004,-0.14848031888390634,lombardia
