model,horizon,MAE,RMSE,sMAPE,MASE,WIS,CRPS,PinballLoss,Coverage95,Coverage95_Dist,region
Prophet,8,3.5470703806175674,5.902168731973459,74.25572811994286,2.814061481304654,2.714616989175776,2.8999348403448817,1.3573084945878882,0.7391304347826086,0.2108695652173913,friuli_venezia_giulia
Ridge,1,1.6449221340407205,3.0994316370176946,43.5408605313587,1.30499581920997,1.3611562002820603,1.43288487241307,0.68057810014103,0.8260869565217391,0.12391304347826082,friuli_venezia_giulia
Ridge,2,2.164715966165781,3.2399105050456916,59.52348874547114,1.7173732586867134,1.5695073753482454,1.7046310769629454,0.7847536876741228,0.8695652173913043,0.08043478260869563,friuli_venezia_giulia
Ridge,4,2.780397014167968,3.5079193843807683,82.83862736116953,2.2058226369171465,1.908699339158794,2.1050531385441515,0.9543496695793969,0.8260869565217391,0.12391304347826082,friuli_venezia_giulia
Ridge,8,3.3920234310756854,5.704623471697724,86.60475576658207,2.6910552813477104,2.6258965021175613,2.8241255879374747,1.3129482510587807,0.8695652173913043,0.08043478260869563,friuli_venezia_giulia
SARIMA,1,1.6778739425220122,3.621302890812178,43.164814432553655,1.3311380732495943,1.3143442228503175,1.4010961317522876,0.6571721114251587,0.8695652173913043,0.08043478260869563,friuli_venezia_giulia
SARIMA,2,2.261059408588879,3.626163644679755,60.74104839207346,1.7938071438953658,1.6202001540326323,1.7560416408286343,0.8101000770163161,0.8695652173913043,0.08043478260869563,friuli_venezia_giulia
SARIMA,4,2.810364237692239,4.126197487945052,69.80980786753165,2.229597076207132,1.9463486125465201,2.1228299540649185,0.9731743062732603,0.8260869565217391,0.12391304347826082,friuli_venezia_giulia
SARIMA,8,3.88512851394766,6.775349154246715,76.0008669680126,3.0822592528076647,2.9960642706468232,3.232962903473198,1.4980321353234116,0.782608695652174,0.167391304347826,friuli_venezia_giulia
SeasonalNaive,1,3.6258186273220425,4.850456646667687,95.26154166745809,2.8765362517468342,2.5482867750658937,2.788708951484,1.2741433875329469,0.6956521739130435,0.2543478260869565,friuli_venezia_giulia
SeasonalNaive,2,3.3634797469123847,4.685283026083215,86.79291971121515,2.668410204278649,2.3335576517761405,2.551993136745886,1.1667788258880705,0.8260869565217391,0.12391304347826082,friuli_venezia_giulia
SeasonalNaive,4,3.3080429717667714,4.419403801909677,83.7621488750525,2.6244295450739514,2.239111994929034,2.4851710144421255,1.119555997464517,0.782608695652174,0.167391304347826,friuli_venezia_giulia
SeasonalNaive,8,3.6074118811591065,5.591309592116348,85.33136395014405,2.86193329499235,2.554348504207652,2.765571256778848,1.277174252103826,0.8260869565217391,0.12391304347826082,friuli_venezia_giulia
TiRex,1,1.435629387348446,2.5877610638684136,41.69008580045709,1.1389538201559115,1.046567189825542,1.1419551200934503,0.523283594912771,0.8260869565217391,0.12391304347826082,friuli_venezia_giulia
TiRex,2,1.6001933413272016,2.2444739697683977,44.88557298066752,1.2695103173241973,1.0499003416085737,1.1713129647467446,0.5249501708042869,0.8695652173913043,0.08043478260869563,friuli_venezia_giulia
