model,horizon,MAE,RMSE,sMAPE,MASE,WIS,CRPS,PinballLoss,Coverage95,Coverage95_Dist,region
TiRex,8,3.8211754932442803,5.823897206135469,72.38084098055006,2.1848493666359072,2.8603564331215803,3.035343837345312,1.4301782165607901,0.782608695652174,0.167391304347826,puglia
TimeGPT,1,0.8587076230215517,1.2037813044020662,22.16575971073109,0.4909868205742008,0.5895335218100711,0.644123919214521,0.29476676090503556,0.8260869565217391,0.12391304347826082,puglia
TimeGPT,2,1.3610128098976395,1.948789806406546,28.408670686643557,0.7781919414445793,1.0031575674545885,1.111186260470803,0.5015787837272944,0.782608695652174,0.167391304347826,puglia
TimeGPT,4,2.875823478671088,3.719341647600785,53.476577327518505,1.6443215227983572,1.9814357782644707,2.1769123415598703,0.9907178891322357,0.8695652173913043,0.08043478260869563,puglia
TimeGPT,8,4.088137305625071,5.495164332535116,71.56561715101843,2.3374912297817767,2.8052502914301845,3.0966202213815786,1.4026251457150922,0.8260869565217391,0.12391304347826082,puglia
TimesFM,1,0.9803372793272875,1.2699792627072968,23.100540893107436,0.5605315138272468,0.6344388941142299,0.6995013854997435,0.31721944705711497,0.6521739130434783,0.2978260869565217,puglia
TimesFM,2,1.3403302877554781,1.6463142290792852,30.67016573961657,0.7663662099432059,0.8136675837025011,0.906901508922518,0.40683379185125057,0.8260869565217391,0.12391304347826082,puglia
TimesFM,4,2.133161272490748,2.9838467387412146,43.66654139911673,1.219686471708383,1.4065161323098494,1.5497960357678588,0.7032580661549247,0.7391304347826086,0.2108695652173913,puglia
TimesFM,8,3.5108729290794143,5.322481304499084,62.890565756425346,2.00742638201253,2.507786684995123,2.6803929973399434,1.2538933424975613,0.7391304347826086,0.2108695652173913,puglia
XGBoost,1,1.310958787739027,1.795276656219378,28.256133291882673,0.7495723455102469,0.9007520737896738,0.9830483467631386,0.4503760368948369,0.8695652173913043,0.08043478260869563,puglia
XGBoost,2,1.7030011875405615,2.4555966470950596,35.01871627810569,0.9737320551114322,1.101731197801565,1.2265558038299025,0.5508655989007826,0.9130434782608695,0.036956521739130443,puglia
XGBoost,4,2.659102591127103,3.8013046945204487,51.863564945346,1.520406121706629,1.9284990733839724,2.1137802740365457,0.964249536691986,0.8695652173913043,0.08043478260869563,puglia
XGBoost,8,4.617067129526995,6.269890074386216,80.16446372990131,2.639919629835656,3.19990185782835,3.515558011801149,1.599950928914175,0.782608695652174,0.167391304347826,puglia
